drugbank_id,synonym
DB13524,"4-Isopropyl-1,5-dimethyl-2-phenyl-1,2-dihydro-pyrazol-3-one"
DB13524,4-Isopropylantipyrine
DB13524,Isopropylantipyrine
DB13524,Isopropylphenazone
DB13524,Propifenazona
DB13524,Propyphenazone
DB13524,Propyphenazonum
DB13525,Althaea officinalis root
DB13525,Althea root
DB13526,Pentaerithrityl
DB13526,Pentaerythritol
DB13527,Proglumetacin
DB13527,Proglumetacina
DB13527,Proglumétacine
DB13528,Chlormadinone
DB13529,Dobesilic acid
DB13530,Mepindolol
DB13530,Mepindololum
DB13531,Nicofetamide
DB13532,Cyclopenthiazide
DB13533,Methylestrenolone
DB13533,Normethandrone
DB13534,Gedocarnil
DB13535,Nebacumab
DB13536,Broxyquinoline
DB13537,Gitoformate
DB13538,Guacetisal
DB13539,Acidum iodoxamicum
DB13539,Iodoxamic acid
DB13540,HAPA-B
DB13540,HAPA-gentamycin B
DB13540,Isepamicin
DB13540,Isepamicina
DB13540,Isepamicinum
DB13541,Iprazochrome
DB13541,Iprazochromum
DB13541,Iprazocromo
DB13542,Bevonium
DB13543,Mitobronitol
DB13544,Etenzamida
DB13544,Etenzamide
DB13544,Ethbenzamide
DB13544,éthenzamide
DB13544,Ethenzamide
DB13544,Ethenzamidum
DB13544,o-Ethoxybenzamide
DB13545,Isobromindione
DB13546,Nizofenone
DB13547,Sulfatolamide
DB13548,Dibrompropamidine
DB13549,4-dimethylaminophenol
DB13550,Bifemelane
DB13550,Bifemelano
DB13550,Bifemelanum
DB13551,Cinchophen
DB13552,Trifluperidol
DB13553,Carumonam
DB13554,Moperone
DB13555,Prajmaline
DB13555,Prajmalium
DB13556,Sulfamazone
DB13557,Thiopropazate
DB13557,tiopropazato
DB13558,Morclofone
DB13559,Rimiterol
DB13560,Dextranomer
DB13561,Clobenzorex
DB13563,Norgestrienone
DB13564,Zipeprol
DB13565,Benzoxonium
DB13566,Sequifenadine
DB13567,Desaspidin
DB13567,Desaspidina
DB13567,Desaspidine
DB13567,Desaspidinum
DB13567,Rosapin
DB13568,Diodone
DB13568,Iodopyracet
DB13569,Ferrous chloride
DB13570,"Cellulose, oxidized"
DB13570,Oxidized cellulose
DB13571,Pentamycin
DB13572,Emylcamate
DB13574,Heptaminol
DB13575,Bietaserpine
DB13576,Aluminium nicotinate
DB13576,Niacin aluminum
DB13577,Allobarbital
DB13577,Allobarbitalum
DB13578,Metabutethamine
DB13579,Mepixanox
DB13580,Succinylsulfathiazole
DB13581,Rociverine
DB13582,Ferric (59Fe) citrate
DB13582,Ferric citrate fe-59
DB13583,"3-(O-METHYLPHENOXY)-1,2-PROPANEDIOL"
DB13583,Mephenesin
DB13583,TOLSEROL
DB13584,Gallamine
DB13585,2-aminoethyl nitrate
DB13585,Aminoethyl nitrate
DB13585,Itramin
DB13586,Metandienone
DB13586,Methandrostenolone
DB13587,Mesterolona
DB13587,Mesterolone
DB13588,Nafronyl
DB13588,Naftidrofurilo
DB13588,Naftidrofuryl
DB13588,Naftidrofurylum
DB13590,Calcium pangamate
DB13591,Metopimazina
DB13591,Metopimazine
DB13591,Metopimazinum
DB13592,Etamiphyllin
DB13592,Etamiphylline
DB13593,Zolimidine
DB13595,Almasilate
DB13595,Almasilato
DB13595,Almasilatum
DB13595,Magnesium aluminosilicate hydrate
DB13596,Oxycinchophen
DB13597,Moroxidina
DB13597,Moroxydine
DB13597,Moroxydinum
DB13598,Diethyl ether
DB13598,Ether
DB13599,Difetarsone
DB13600,Decamethrin
DB13600,Deltamethrin
DB13601,Oxiracetam
DB13601,Oxiracetamum
DB13602,promegestona
DB13602,Promegestone
DB13603,pirrolnitrina
DB13603,Pyrrolnitrin
DB13604,Guanazodine
DB13605,Phenoperidine
DB13606,Phenazocine
DB13607,Picloxidina
DB13607,Picloxydine
DB13607,Picloxydinum
DB13608,Tiocarlide
DB13609,Umifenovir
DB13610,Flumedroxone
DB13611,Chlormidazole
DB13612,Carbasalate calcium
DB13612,Carbasalato calcico
DB13612,Carbasalatum calcicum
DB13612,Carbaspirin calcium
DB13613,Ticlatona
DB13613,Ticlatone
DB13613,Ticlatonum
DB13614,Metizoline
DB13615,Mifamurtida
DB13615,Mifamurtide
DB13616,Melagatrán
DB13616,Mélagatran
DB13616,Melagatran
DB13616,Melagatranum
DB13617,Clorexolone
DB13618,ipriflavona
DB13618,Ipriflavone
DB13619,Bornaprine
DB13620,potassium D-gluconate
DB13620,Potassium gluconate
DB13621,Tetragalacturonic acid hydroxymethylester
DB13622,Selenium se-75 norcholesterol
DB13623,Fabomotizole
DB13624,2-Methoxymethamphetamine
DB13624,Méthoxyphénamine
DB13624,Methoxyphenamine
DB13624,Methoxyphenaminum
DB13624,Metoxifenamina
DB13625,Carbuterol
DB13625,Carbuterolum
DB13626,Aluminio glicinato
DB13626,Aluminium glycinate
DB13626,Aluminum glycinate
DB13626,Dihydroxyaluminum aminoacetate
DB13627,ácido oxolínico
DB13627,Oxolinic acid
DB13628,4-hydroxybenzoic acid ethyl ester
DB13628,Ethyl p-hydroxybenzoate
DB13628,Ethyl paraben
DB13628,Ethylparaben
DB13628,p-hydroxybenzoic acid ethyl ester
DB13628,p-Oxybenzoesaeureaethylester
DB13629,Mofebutazona
DB13629,Mofebutazone
DB13629,Mofebutazonum
DB13630,Bibenzonium
DB13631,Methoserpidine
DB13632,Protiofate
DB13633,Mepartricin
DB13634,Pentifylline
DB13635,Tiracizina
DB13635,Tiracizine
DB13635,Tiracizinum
DB13636,Etanautine
DB13637,Tenitramine
DB13638,cefbuperazona
DB13638,Cefbuperazone
DB13639,Ferrous tartrate
DB13641,Methisazone
DB13641,Metisazona
DB13641,Metisazone
DB13641,Metisazonum
DB13642,Pridinol
DB13643,Loprazolam
DB13643,Triazulenone
DB13644,Methylthiouracil
DB13644,Methylthiouracile
DB13644,Methylthiouracilum
DB13644,Metiltiouracilo
DB13646,"KINASE (ENZYME-ACTIVATING), PROURO- (HUMAN CLONE PUK33 REDUCED)"
DB13646,"KINASE (ENZYME-ACTIVATING), PROURO- (HUMAN CLONE PUK4/PUK18 PROTEIN MOIETY REDUCED)"
DB13646,"PLASMINOGEN ACTIVATOR, PRO- (HUMAN LIVER UROKINASE-TYPE PROTEIN MOIETY REDUCED)"
DB13646,"PROUROKINASE (ENZYME ACTIVATING) (HUMAN CLONE PUK4/PUK18), NONGLYCOSYLATED"
DB13646,Saruplase
DB13646,Saruplasum
DB13646,SCUPA
DB13646,SINGLE CHAIN UROKINASE PLASMINOGEN ACTIVATOR
DB13646,Suruplasa
DB13647,MeCCNU
DB13647,Semustine
DB13648,Alcuronium
DB13648,Alcuronum
DB13648,Alloferine
DB13648,Diallylnortoxiferine
DB13648,Diallyltoxiferine
DB13648,"N,N'-diallyl-bis-nor-toxiferine"
DB13648,"N,N'-Diallylnortoxiferinium"
DB13649,Proquazone
DB13650,Aloglutamol
DB13650,Trometamolgluconate aluminum
DB13651,Lorajmine
DB13652,Bunaftine
DB13653,Lorcainide
DB13654,Diosmectite
DB13654,Montmorillonite
DB13654,Montmorrillonite
DB13654,Smectite
DB13655,Nikethamide
DB13656,Eberconazole
DB13657,4-acetamidophenyl salicylate acetate
DB13657,Benorilate
DB13657,Bénorilate
DB13657,Benorilato
DB13657,Fenasprate
DB13658,Hemoglobin raffimer
DB13659,Tenonitrozole
DB13660,propicilina
DB13660,Propicillin
DB13660,propicilline
DB13660,propicillinum
DB13661,Niridazol
DB13661,Niridazole
DB13661,Niridazolum
DB13662,Hexapropymate
DB13663,Clofenamide
DB13664,Formocortal
DB13665,Fluanisone
DB13666,Tiemonium iodide
DB13667,céfozopran
DB13667,cefozoprán
DB13667,Cefozopran
DB13667,cefozopranum
DB13668,Ipidacrine
DB13669,Morpholine
DB13670,Oxantel
DB13671,Sulbentine
DB13672,Dimethylaminopropionylphenothiazine
DB13673,Bekanamycin
DB13674,Cridanimod
DB13675,Metahexamide
DB13676,Mosapramine
DB13677,Carboquona
DB13677,Carboquone
DB13677,Carboquonum
DB13678,Dihexyverine
DB13679,Dexchlorpheniramine
DB13679,dexclorfeniramina
DB13680,Naftazona
DB13680,Naftazone
DB13680,Naftazonum
DB13681,Butalamina
DB13681,Butalamine
DB13681,Butalaminum
DB13682,cefpiroma
DB13682,Cefpirome
DB13682,cefpiromum
DB13683,Dimethisoquin
DB13683,Quinisocaine
DB13684,Omoconazole
DB13685,Quingestanol
DB13686,clometocilina
DB13686,Clometocillin
DB13687,Niaprazina
DB13687,Niaprazine
DB13687,Niaprazinum
DB13688,Drisapersen
DB13688,Exon 51 specific phosphorothioate oligonucleotide
DB13689,Tacalcitol
DB13690,Vinyl ether
DB13691,Acetyldigoxin
DB13691,alpha-acetyldigoxin
DB13692,Tretoquinol
DB13693,Sulbenicillin
DB13694,Distigmine
DB13695,Penthienate
DB13696,Bromochlorosalicylanilide
DB13697,Ambazona
DB13697,Ambazone
DB13697,Ambazonum
DB13698,Ferrous carbonate
DB13699,1-sulfanilyl-2-thiourea
DB13699,4-amino-N-(aminothioxomethyl)benzenesulfonamide
DB13699,p-aminobenzenesulfonylthiourea
DB13699,p-aminophenylsulfonylthiourea
DB13699,Sulfathiocarbamide
DB13699,Sulfathiourea
DB13699,Sulfathiourée
DB13699,Sulfatiourea
DB13699,Sulphathiourea
DB13700,Protamina
DB13700,Protamine
DB13701,Ioglicic acid
DB13702,Tibezonium iodide
DB13703,Gepefrine
DB13704,Pristinamycin
DB13705,Decamethoxin
DB13706,Acid red 87
DB13706,Eosin
DB13706,Eosine Yellowish
DB13707,Bisodium tartrate
DB13707,Disodium L-(+)-tartrate
DB13707,disodium tartrate
DB13707,sodium L-tartrate
DB13707,"Tartaric acid, disodium salt"
DB13708,Fenquizone
DB13709,Ciclonicate
DB13710,Metenolona
DB13710,Metenolone
DB13710,Methenolone
DB13711,Hypostamin
DB13711,Hypostamine
DB13711,Inhibostamin
DB13711,Tritocualina
DB13711,Tritoqualine
DB13711,Tritoqualinum
DB13712,Dixanthogen
DB13713,Quifenadine
DB13714,Xibornol
DB13715,Dilazep
DB13716,Dibutyl phthalate
DB13717,Phenothrin
DB13719,Trolnitrate
DB13720,Diphemanil
DB13720,Diphemanil cation
DB13720,Diphemanil ion
DB13721,Cypermethrin
DB13722,Pirprofen
DB13723,Meldonium
DB13724,Nifuratel
DB13725,Terodiline
DB13726,Sulfaguanidina
DB13726,Sulfaguanidine
DB13726,Sulfaguanidinum
DB13727,Azapetine
DB13728,Halometasone
DB13729,Camostat
DB13729,Camostatum
DB13730,Nifurtoinol
DB13731,Butamirate
DB13732,Antimoniato de meglumina
DB13732,Glucantim
DB13732,Glucantime
DB13732,Meglumine antimonate
DB13732,Meglumine antimoniate
DB13733,Meparfynol
DB13733,Methylpentynol
DB13734,Biphenylol
DB13734,Biphenylol (mixed isomers)
DB13735,Guaiacolsulfonate potassium
DB13735,Potassium guaiacolsulfonate
DB13735,Potassium sulfoguaiacolate
DB13736,Fenoxazoline
DB13737,Cyclobarbital
DB13738,Camylofin
DB13739,Acetoxymethyl benzylpenicillanate
DB13739,Benzylpenicillin acetoxymethyl ester
DB13739,Penamecilina
DB13739,Penamecillin
DB13739,Pénamécilline
DB13739,Penamecillinum
DB13740,Bemegrida
DB13740,Bemegride
DB13740,Bemegridum
DB13741,Ioglycamic acid
DB13742,Elcatonin
DB13742,Elcatonina
DB13743,Gold sodium thiosulfate
DB13743,Sodium aurotiosulfate
DB13744,Piromidic acid
DB13745,Fazadinium bromide
DB13746,Bioallethrin
DB13746,Depalléthrine
DB13747,"2,2',2''-nitrilotris(ethanol)"
DB13747,"nitrilo-2,2',2''-triethanol"
DB13747,nitrilotriethanol
DB13747,triethanolamine
DB13747,tris(2-hydroxyethyl)amine
DB13747,tris(β-hydroxyethyl)amine
DB13747,Trolamine
DB13748,Tidiacic arginine
DB13749,Magnesium (as gluconate)
DB13749,Magnesium D-gluconate (1:2) dihydrate
DB13749,Magnesium D-gluconate (1:2) hydrate
DB13749,Magnesium gluconate
DB13749,"Magnesium gluconate,dihydrate"
DB13749,Magnesium gluconicum
DB13750,Obidoxime
DB13751,18-beta-Glycyrrhizic acid
DB13751,Glizigen
DB13751,Glycyrrhizin
DB13752,Tetramethrin
DB13753,Cetiedil
DB13754,Mefenoxalona
DB13754,Mephenoxalone
DB13754,Mephenoxalonum
DB13755,Acido iocarmico
DB13755,Acidum iocarmicum
DB13755,Iocarmic acid
DB13756,Peruvoside
DB13757,Epanolol
DB13758,Meclofenoxate
DB13759,Fenpiverinium
DB13760,Niperotidine
DB13761,beta-D-Galactosidase
DB13761,beta-Galactosidase
DB13761,Lactase
DB13761,Tilactasa
DB13761,Tilactase
DB13761,Tilactasum
DB13762,Dexrabeprazole
DB13762,"Rabeprazole, (r)-"
DB13763,Aurotioprol
DB13764,beta-Hydroxyethylrutosid
DB13764,Mono-7-hydroxyethylrutoside
DB13764,Monoxerutin
DB13764,Monoxerutina
DB13764,Monoxerutine
DB13764,Monoxerutinum
DB13764,O-(beta-Hydroxyethyl)rutin
DB13765,bichlorure de mercure
DB13765,chlorure mercurique
DB13765,corrosive mercury chloride
DB13765,corrosive sublimate
DB13765,dichloromercury
DB13765,dichlorure de mercure
DB13765,hydrargyrum bichloratum
DB13765,mercuric bichloride
DB13765,Mercuric chloride
DB13765,mercury bichloride
DB13765,mercury perchloride
DB13765,Mercury(II) chloride
DB13765,Quecksilber(II)-chlorid
DB13765,Sublimat
DB13765,sublimate
DB13765,Sulema
DB13766,Lidoflazina
DB13766,Lidoflazine
DB13766,Lidoflazinum
DB13767,Vorozol
DB13767,Vorozole
DB13767,Vorozolum
DB13768,Domiodol
DB13769,(2-benzhydryloxyethyl)diethyl-methylammonium iodide
DB13769,Emetonium iodide
DB13769,Ethylbenzhydramine methyl iodide
DB13770,Vinilbital
DB13770,Vinylbital
DB13770,Vinylbitalum
DB13771,Ferric sodium citrate
DB13772,Rufloxacin
DB13773,Sulfamethoxypyridazine
DB13773,sulfametoxipiridazina
DB13774,Miristalkonium
DB13774,Myristalkonium
DB13774,Myristalkonium cation
DB13774,Myristalkonium ion
DB13774,Myristyl-benzalkonium
DB13774,Tetradecylbenzyldimethylammonium
DB13774,Zephiramine cation
DB13774,Zephiramine ion
DB13775,Tertatolol
DB13776,Ibacitabine
DB13777,Prenalterol
DB13778,cefazedona
DB13778,Cefazedone
DB13779,Guanoclor
DB13779,Guanocloro
DB13779,Guanoclorum
DB13780,Aluminium clofibrate
DB13780,Aluminum clofibrate
DB13781,Xamoterol
DB13781,Xamoterolum
DB13782,Imipramine N-oxide
DB13782,Imipramine oxide
DB13782,Imipraminoxide
DB13783,Acemetacin
DB13783,Acemetacina
DB13783,Acemetacine
DB13783,Acemetacinum
DB13783,indometacin carboxymethyl ester
DB13783,indometacin glycolic ester
DB13783,indomethacin carboxymethyl ester
DB13783,indomethacin glycolic ester
DB13784,Dixyrazine
DB13785,Dropropizine
DB13786,Magnesium orotate
DB13787,Tilidate
DB13787,Tilidine
DB13788,Chlorbenzoxamine
DB13789,Aluminium acetotartrate
DB13790,Fipexide
DB13791,Penfluridol
DB13792,Clopamide
DB13793,Vinburnina
DB13793,Vinburnine
DB13794,Dimethoxanate
DB13795,"2,4-diamino-5-(4-bromo-3,5-dimethoxybenzyl)pyrimidine"
DB13795,Brodimoprim
DB13795,Brodimoprima
DB13795,Brodimoprime
DB13795,Brodimoprimum
DB13796,Dibunate
DB13797,I-131 Iodocholesterol
DB13797,Iodocholesterol (131I)
DB13797,Iodocholesterol i 131
DB13797,Iodocholesterol i-131
DB13798,Demoxytocin
DB13799,Ethadione
DB13800,Calcium laevulate
DB13800,Calcium levulinate
DB13800,Calcium levulinate anhydrous
DB13801,Muzolimina
DB13801,Muzolimine
DB13801,Muzoliminum
DB13802,Epomediol
DB13803,Xipamida
DB13803,Xipamide
DB13803,Xipamidum
DB13804,Benzylthiouracil
DB13806,Linopirdine
DB13807,Tisopurine
DB13808,Mebhydrolin
DB13809,Paclitaxel poliglumex
DB13810,Dimemorfan
DB13810,Dimemorfano
DB13811,Oblimersen
DB13812,Ambuphylline
DB13812,Bufylline
DB13813,carbon triiodide
DB13813,Iodoform
DB13813,Jodoform
DB13813,methyl triiodide
DB13813,triiodomethane
DB13814,Talampicillin
DB13815,Biphenamine
DB13815,Xenysalate
DB13816,Aspoxicillin
DB13817,Carbromal
DB13817,Carbromalum
DB13818,Bibrocathol
DB13819,Proxazole
DB13820,Oxomemazine
DB13821,ceftezol
DB13821,Ceftezole
DB13822,Meprotixol
DB13823,acido pipemidico
DB13823,Pipemidic acid
DB13824,Enprostil
DB13825,Fedrilate
DB13826,Ethohexadiol
DB13826,Etohexadiol
DB13827,Indanazoline
DB13828,Cyfluthrin
DB13830,Copper usnate
DB13831,Potassium permanganate
DB13832,Ranimustine
DB13833,Methylatropine
DB13833,Methylatropinium
DB13834,Phenylmercuric borate
DB13835,Caroverine
DB13836,Metampicilina
DB13836,Metampicillin
DB13836,Metampicilline
DB13836,Metampicillinum
DB13837,Doxefazepam
DB13837,Doxefazepamum
DB13838,Noxitiolina
DB13838,Noxytiolin
DB13838,Noxytioline
DB13838,Noxytiolinum
DB13839,Dipyrocetyl
DB13840,Hydroxyethylpromethazine
DB13840,Promethazine hydroxyethyl
DB13841,4-(3-(2-Chloro-9H-thioxanthen-9-ylidene)propyl)-1-piperazineethanol
DB13841,4-(3-(2-Chlorothioxanthen-9-ylidene)propyl)-1-piperazineethanol
DB13841,Chlorpenthixol
DB13841,Clopenthixol
DB13841,Clopenthixolum
DB13841,Clopentixol
DB13841,Sordinol
DB13842,Etofylline nicotinate
DB13843,Cloprednol
DB13844,Pipenzolate
DB13845,Etafenone
DB13846,Pyrrobutamine
DB13847,Rhenium (186Re) sulfide colloid
DB13847,Rhenium Re-186 sulfide
DB13848,18F-DOPA
DB13848,"6-Fluoro-(18F)-L-3,4-Dihydroxyphenylalanine"
DB13848,Fluorodopa (18F)
DB13848,Fluorodopa F 18
DB13848,Fluorodopa F-18
DB13848,"L-3,4-Dihydroxy-6-[18F]Fluorophenylalanine"
DB13848,L-6-(18F)Fluoro-DOPA
DB13849,Clofibrida
DB13849,Clofibride
DB13849,Clofibridum
DB13850,"3-(di-2-thienylmethylene)-5-methoxy-1,1-dimethyl-piperidinium"
DB13850,Timepidium
DB13850,Timepidium cation
DB13850,Timepidium ion
DB13851,Arteether
DB13851,Artemotil
DB13851,beta-Arteether
DB13851,beta-Dihydroartemisinin ethyl ether
DB13851,Dihydroartemisinin ethyl ether
DB13852,Mefenorex
DB13853,Anethole trithione
DB13853,Anetholtrithion
DB13854,"(6,9,12)-linolenic acid"
DB13854,"(6Z,9Z,12Z)-Octadecatrienoic acid"
DB13854,"(Z,Z,Z)-6,9,12-octadecatrienoic acid"
DB13854,18:3 (n-6)
DB13854,"6-cis,9-cis,12-cis-octadecatrienoic acid"
DB13854,"6,9,12-Octadecatrienoic acid"
DB13854,"all-cis-6,9,12-octadecatrienoic acid"
DB13854,gamma-Linolenic acid
DB13854,Gammalinolenic acid
DB13854,gamoleic acid
DB13854,Gamolenic acid
DB13854,GLA
DB13854,"Octadeca-6,9,12-triensäure"
DB13854,γ-linolenic acid
DB13854,γ-Linolensäure
DB13855,Nifuroxazide
DB13856,Fluclorolone
DB13857,Demegestone
DB13858,Diamthazole
DB13858,Dimazole
DB13860,Imidazole salicylate
DB13860,Imidazole-2-hydroxybenzoate
DB13860,Imidazoli salicylas
DB13860,Imidazolsalicylat
DB13860,Salicilato de imidazol
DB13861,Iopentol
DB13861,Iopentolum
DB13862,Magnesium phosphate (3:2)
DB13862,Magnesium phosphate anhydrous
DB13862,"Magnesium phosphate, tribasic"
DB13862,"Magnesium phosphate, tribasic, anhydrous"
DB13862,"Phosphoric acid, magnesium salt (2:3)"
DB13862,Tertiary magnesium phosphate
DB13862,Trimagnesium phosphate
DB13863,"1,6-di-O-phosphono-D-fructose"
DB13863,"D-fructose 1,6-bisphosphate"
DB13863,Fosfructose
DB13863,"Fructose 1,6-bisphosphate"
DB13863,"Fructose 1,6-diphosphate"
DB13863,"Fructose-1,6-diphosphate"
DB13863,Harden-young ester
DB13863,"keto-D-fructose 1,6-bisphosphate"
DB13864,DCLHb
DB13864,"Hemoglobin A0 (human alpha2 beta2 tetrameric subunit), alpha-chain 99,99'-diamide with (E)-2-butenoic acid"
DB13864,Hemoglobin crosfumaril
DB13865,Dehydroemetine
DB13866,"(3β,17α)-19-Norpregn-4-en-20-yne-3,17-diol"
DB13866,"17α-Ethynyl-19-norandrost-4-ene-3β,17β-diol"
DB13866,3β-hydroxynorethisterone
DB13866,Aethynodiolum
DB13866,Ethinodiol
DB13866,Ethynodiol
DB13866,Etinodiol
DB13866,étynodiol
DB13866,Etynodiol
DB13866,Etynodiolum
DB13867,Fluticason
DB13867,Fluticasona
DB13867,Fluticasone
DB13867,Fluticasonum
DB13868,9-(2-(phosphonomethoxy)ethyl)adenine
DB13868,9-(2-phosphonylmethoxyethyl)adenine
DB13868,Adéfovir
DB13868,Adefovir
DB13868,Adefovirum
DB13869,2-Methoxy-6-[[(4-methylphenyl)imino]methyl]phenol
DB13869,2-Methoxy-6-{(E)-[(4-methylphenyl)imino]methyl}phenol
DB13869,TIMBD
DB13871,(±)-albendazole sulfoxide
DB13871,Albendazole oxide
DB13871,Albendazole S-oxide
DB13871,Albendazole sulfoxide
DB13871,Methyl 5-(propylsulfinyl)-2-benzimidazolecarbamate
DB13871,Ricobendazole
DB13871,Rycobendazole
DB13872,(±)-Lormetazepam
DB13872,(RS)-Lormetazepam
DB13872,"7-Chloro-1,3-dihydro-5-(o-chlorophenyl)-3-hydroxy-1-methyl-2H-1,4-benzodiazepin-2-one"
DB13872,"7-Chloro-5-(2-chlorophenyl)-1,3-dihydro-3-hydroxy-1-methyl-2H-1,4-benzodiazepin-2-one"
DB13872,Lormetazepam
DB13872,Methyllorazepam
DB13872,N-Methyllorazepam
DB13873,Fenofibric acid
DB13874,"2-Methyl-1-(4-(6-(trifluoromethyl)pyridin-2-yl)-6-(2-(trifluoromethyl)pyridin-4-ylamino)-1,3,5-triazin-2-ylamino)propan-2-ol"
DB13874,Enasidenib
DB13875,Harmaline
DB13876,Brofaromine
DB13876,Consonar
DB13877,4-iodo-3-nitrobenzamide
DB13877,Iniparib
DB13878,Pibrentasvir
DB13879,Glécaprévir
DB13879,Glecaprevir
DB13879,Glecaprevirum
DB13881,Adoptive immunotherapy agent CTL019
DB13881,CAR.CD19-Redirected T cells
DB13881,Tisagenlecleucel
DB13881,Tisagenlecleucel-T
DB13882,3-(Carbomethoxy)pyridine
DB13882,3-(Methoxycarbonyl)pyridine
DB13882,3-pyridinecarboxylic acid methyl ester
DB13882,Heat spray
DB13882,Methyl 3-pyridinecarboxylate
DB13882,Methyl nicotinate
DB13882,Methyl-nicotinate
DB13882,Methylnicotinate
DB13882,"Nicotinic acid, methyl ester"
DB13883,Antivenin (micrurus fulvius)
DB13883,"Antivenin,micrurus fulvius"
DB13883,Coral snake (micrurus fulvius) antivenin (equine)
DB13883,Coral snake (micrurus fulvius) immune antivenin (equine)
DB13883,Coral snake (micrurus fulvius) immune globulin antivenin (equine)
DB13883,Coral snake antivenin
DB13883,Coral Snake Immune Globulin (Horse)
DB13883,North american coral snake (micrurus fulvius) antivenin (equine)
DB13883,North American coral snake antivenin
DB13883,North American Coral Snake Antivenin (Equine)
DB13883,North american coral snake antivenin (micrurus fulvius) (equine)
DB13884,Albutrepenonacog alfa
DB13884,"Coagulation factor IX (recombinant), albumin fusion protein"
DB13884,"Coagulation Factor IX (Recombinant), Albumin Fusion Protein (rIX-FP)"
DB13885,basic ferric sulfate solution
DB13885,Ferric subsulfate
DB13885,Monsel's solution
DB13886,CMV-immune globulin
DB13886,CMVIG
DB13886,Cytomegalovirus immune globulin (human)
DB13886,Cytomegalovirus immunoglobulin
DB13886,Human cytomegalovirus immune globulin
DB13886,Human cytomegalovirus immunoglobulin
DB13887,Meningococcal polysaccharide antigen group W-135
DB13887,Meningococcal polysaccharide vaccine group W-135
DB13887,neisseria meningitidis group W-135 capsular polysaccharide antigen
DB13887,"Neisseria meningitidis group W-135 polysaccharide antigen, A"
DB13888,Meningococcal polysaccharide antigen group Y
DB13888,Meningococcal polysaccharide vaccine group Y
DB13888,Neisseria meningitidis group Y capsular polysaccharide antigen
DB13888,"Neisseria meningitidis group Y polysaccharide antigen, A"
DB13889,Meningococcal group A polysaccharide
DB13889,Meningococcal polysaccharide antigen group A
DB13889,Meningococcal polysaccharide vaccine group A
DB13889,Neisseria meningitidis group A capsular polysaccharide antigen
DB13889,"Neisseria meningitidis group A polysaccharide antigen, A"
DB13890,Meningococcal group C polysaccharide
DB13890,Meningococcal group CCRM197 conjugate vaccine
DB13890,Meningococcal polysaccharide antigen group C
DB13890,Meningococcal polysaccharide vaccine group C
DB13890,Neisseria meningitidis group C (strain C11) oligosaccharide CRM-197 adipic acid conjugate
DB13890,Neisseria meningitidis group C capsular polysaccharide antigen
DB13891,Crotalus scutulatus antivenin
DB13891,Crotalus scutulatus immune fab antivenin (ovine)
DB13892,Crotalus atrox antivenin
DB13892,Crotalus atrox immune fab antivenin (ovine)
DB13893,Crotalus adamanteus antivenin
DB13893,Crotalus adamanteus immune fab antivenin (ovine)
DB13894,Agkistrodon piscivorus antivenin
DB13894,Agkistrodon piscivorus immune fab antivenin (ovine)
DB13895,Rhus Glabra Pollen
DB13895,smooth sumac pollen extract
DB13896,T Vec
DB13896,T-Vec
DB13896,Talimogene laherparepvec
DB13897,Botulinum Neurotoxin E immune FAB2 (equine)
DB13897,"BOTULINUM NEUROTOXIN E IMMUNE FAB2, EQUINE"
DB13897,Equine Botulinum Neurotoxin E Immune FAB2
DB13898,Botulinum Neurotoxin C immune FAB2 (equine)
DB13898,"BOTULINUM NEUROTOXIN C IMMUNE FAB2, EQUINE"
DB13898,Equine Botulinum Neurotoxin C Immune FAB2
DB13899,Botulinum Neurotoxin G immune FAB2 (equine)
DB13899,"BOTULINUM NEUROTOXIN G IMMUNE FAB2, EQUINE"
DB13899,Equine Botulinum Neurotoxin G Immune FAB2
