drug_id,category
DB10428,Non-Standardized Fungal Allergenic Extract
DB10429,Cell-mediated Immunity
DB10429,Increased Histamine Release
DB10429,Increased IgG Production
DB10429,Non-Standardized Fungal Allergenic Extract
DB10430,Cell-mediated Immunity
DB10430,Increased Histamine Release
DB10430,Increased IgG Production
DB10430,Non-Standardized Fungal Allergenic Extract
DB10431,Cell-mediated Immunity
DB10431,Increased Histamine Release
DB10431,Increased IgG Production
DB10431,Non-Standardized Fungal Allergenic Extract
DB10432,Cell-mediated Immunity
DB10432,Increased Histamine Release
DB10432,Increased IgG Production
DB10432,Non-Standardized Fungal Allergenic Extract
DB10433,Cell-mediated Immunity
DB10433,Increased Histamine Release
DB10433,Increased IgG Production
DB10433,Non-Standardized Fungal Allergenic Extract
DB10434,Cell-mediated Immunity
DB10434,Increased Histamine Release
DB10434,Increased IgG Production
DB10434,Non-Standardized Fungal Allergenic Extract
DB10435,Cell-mediated Immunity
DB10435,Increased Histamine Release
DB10435,Increased IgG Production
DB10435,Non-Standardized Fungal Allergenic Extract
DB10436,Cell-mediated Immunity
DB10436,Increased Histamine Release
DB10436,Increased IgG Production
DB10436,Non-Standardized Fungal Allergenic Extract
DB10437,Cell-mediated Immunity
DB10437,Increased Histamine Release
DB10437,Increased IgG Production
DB10437,Non-Standardized Fungal Allergenic Extract
DB10438,Cell-mediated Immunity
DB10438,Increased Histamine Release
DB10438,Increased IgG Production
DB10438,Non-Standardized Fungal Allergenic Extract
DB10439,Cell-mediated Immunity
DB10439,Increased Histamine Release
DB10439,Increased IgG Production
DB10439,Non-Standardized Fungal Allergenic Extract
DB10440,Cell-mediated Immunity
DB10440,Increased Histamine Release
DB10440,Increased IgG Production
DB10440,Non-Standardized Fungal Allergenic Extract
DB10441,Allergens
DB10441,Antigens
DB10441,Biological Factors
DB10441,Cell-mediated Immunity
DB10441,Fungal Proteins
DB10441,Increased Histamine Release
DB10441,Increased IgG Production
DB10441,Non-Standardized Fungal Allergenic Extract
DB10442,Cell-mediated Immunity
DB10442,Increased Histamine Release
DB10442,Increased IgG Production
DB10442,Non-Standardized Fungal Allergenic Extract
DB10443,Cell-mediated Immunity
DB10443,Increased Histamine Release
DB10443,Increased IgG Production
DB10443,Non-Standardized Fungal Allergenic Extract
DB10444,Cell-mediated Immunity
DB10444,Increased Histamine Release
DB10444,Increased IgG Production
DB10444,Non-Standardized Fungal Allergenic Extract
DB10445,Cell-mediated Immunity
DB10445,Increased Histamine Release
DB10445,Increased IgG Production
DB10445,Non-Standardized Fungal Allergenic Extract
DB10446,Cell-mediated Immunity
DB10446,Increased Histamine Release
DB10446,Increased IgG Production
DB10446,Non-Standardized Fungal Allergenic Extract
DB10447,Cell-mediated Immunity
DB10447,Increased Histamine Release
DB10447,Increased IgG Production
DB10447,Non-Standardized Food Allergenic Extract
DB10447,Non-Standardized Fungal Allergenic Extract
DB10449,Cell-mediated Immunity
DB10449,Increased Histamine Release
DB10449,Increased IgG Production
DB10449,Non-Standardized Fungal Allergenic Extract
DB10450,Cell-mediated Immunity
DB10450,Increased Histamine Release
DB10450,Increased IgG Production
DB10450,Non-Standardized Fungal Allergenic Extract
DB10451,Biological Products
DB10451,Biopolymers
DB10451,Carbohydrates
DB10451,Cell-mediated Immunity
DB10451,Complex Mixtures
DB10451,Increased Histamine Release
DB10451,Increased IgG Production
DB10451,Macromolecular Substances
DB10451,Non-Standardized Plant Allergenic Extract
DB10451,Plant Exudates
DB10451,Plant Gums
DB10451,Polymers
DB10451,Polysaccharides
DB10452,Cell-mediated Immunity
DB10452,Increased Histamine Release
DB10452,Increased IgG Production
DB10452,Non-Standardized Pollen Allergenic Extract
DB10453,Cell-mediated Immunity
DB10453,Increased Histamine Release
DB10453,Increased IgG Production
DB10453,Non-Standardized Pollen Allergenic Extract
DB10454,Cell-mediated Immunity
DB10454,Increased Histamine Release
DB10454,Increased IgG Production
DB10454,Non-Standardized Pollen Allergenic Extract
DB10455,Cell-mediated Immunity
DB10455,Increased Histamine Release
DB10455,Increased IgG Production
DB10455,Non-Standardized Pollen Allergenic Extract
DB10456,Cell-mediated Immunity
DB10456,Increased Histamine Release
DB10456,Increased IgG Production
DB10456,Non-Standardized Pollen Allergenic Extract
DB10457,Cell-mediated Immunity
DB10457,Increased Histamine Release
DB10457,Increased IgG Production
DB10457,Non-Standardized Pollen Allergenic Extract
DB10458,Cell-mediated Immunity
DB10458,Increased Histamine Release
DB10458,Increased IgG Production
DB10458,Non-Standardized Pollen Allergenic Extract
DB10459,Cell-mediated Immunity
DB10459,Increased Histamine Release
DB10459,Non-Standardized Pollen Allergenic Extract
DB10460,Cell-mediated Immunity
DB10460,Increased Histamine Release
DB10460,Increased IgG Production
DB10460,Non-Standardized Pollen Allergenic Extract
DB10461,Cell-mediated Immunity
DB10461,Increased Histamine Release
DB10461,Increased IgG Production
DB10461,Non-Standardized Pollen Allergenic Extract
DB10462,Cell-mediated Immunity
DB10462,Increased Histamine Release
DB10462,Increased IgG Production
DB10462,Non-Standardized Pollen Allergenic Extract
DB10463,Cell-mediated Immunity
DB10463,Increased Histamine Release
DB10463,Increased IgG Production
DB10463,Non-Standardized Pollen Allergenic Extract
DB10464,Cell-mediated Immunity
DB10464,Increased Histamine Release
DB10464,Increased IgG Production
DB10464,Non-Standardized Pollen Allergenic Extract
DB10465,Cell-mediated Immunity
DB10465,Increased Histamine Release
DB10465,Increased IgG Production
DB10465,Non-Standardized Pollen Allergenic Extract
DB10466,Cell-mediated Immunity
DB10466,Increased Histamine Release
DB10466,Increased IgG Production
DB10466,Non-Standardized Pollen Allergenic Extract
DB10467,Cell-mediated Immunity
DB10467,Increased Histamine Release
DB10467,Increased IgG Production
DB10467,Non-Standardized Pollen Allergenic Extract
DB10468,Cell-mediated Immunity
DB10468,Increased Histamine Release
DB10468,Increased IgG Production
DB10468,Non-Standardized Pollen Allergenic Extract
DB10469,Cell-mediated Immunity
DB10469,Increased Histamine Release
DB10469,Increased IgG Production
DB10469,Non-Standardized Pollen Allergenic Extract
DB10470,Cell-mediated Immunity
DB10470,Increased Histamine Release
DB10470,Increased IgG Production
DB10470,Non-Standardized Pollen Allergenic Extract
DB10471,Cell-mediated Immunity
DB10471,Increased Histamine Release
DB10471,Increased IgG Production
DB10471,Non-Standardized Pollen Allergenic Extract
DB10472,Cell-mediated Immunity
DB10472,Increased Histamine Release
DB10472,Increased IgG Production
DB10472,Non-Standardized Pollen Allergenic Extract
DB10473,Cell-mediated Immunity
DB10473,Increased Histamine Release
DB10473,Increased IgG Production
DB10473,Non-Standardized Pollen Allergenic Extract
DB10474,Cell-mediated Immunity
DB10474,Increased Histamine Release
DB10474,Increased IgG Production
DB10474,Non-Standardized Pollen Allergenic Extract
DB10475,Cell-mediated Immunity
DB10475,Increased Histamine Release
DB10475,Increased IgG Production
DB10475,Non-Standardized Pollen Allergenic Extract
DB10478,Cell-mediated Immunity
DB10478,Increased Histamine Release
DB10478,Increased IgG Production
DB10478,Non-Standardized Pollen Allergenic Extract
DB10479,Cell-mediated Immunity
DB10479,Increased Histamine Release
DB10479,Increased IgG Production
DB10479,Non-Standardized Pollen Allergenic Extract
DB10480,Cell-mediated Immunity
DB10480,Increased Histamine Release
DB10480,Increased IgG Production
DB10480,Non-Standardized Pollen Allergenic Extract
DB10481,Cell-mediated Immunity
DB10481,Increased Histamine Release
DB10481,Increased IgG Production
DB10481,Non-Standardized Pollen Allergenic Extract
DB10482,Cell-mediated Immunity
DB10482,Increased Histamine Release
DB10482,Increased IgG Production
DB10482,Non-Standardized Pollen Allergenic Extract
DB10483,Cell-mediated Immunity
DB10483,Increased Histamine Release
DB10483,Increased IgG Production
DB10483,Non-Standardized Pollen Allergenic Extract
DB10484,Cell-mediated Immunity
DB10484,Increased Histamine Release
DB10484,Non-Standardized Pollen Allergenic Extract
DB10485,Cell-mediated Immunity
DB10485,Increased Histamine Release
DB10485,Increased IgG Production
DB10485,Non-Standardized Pollen Allergenic Extract
DB10486,Cell-mediated Immunity
DB10486,Increased Histamine Release
DB10486,Increased IgG Production
DB10486,Non-Standardized Pollen Allergenic Extract
DB10487,Cell-mediated Immunity
DB10487,Increased Histamine Release
DB10487,Increased IgG Production
DB10487,Non-Standardized Pollen Allergenic Extract
DB10488,Cell-mediated Immunity
DB10488,Increased Histamine Release
DB10488,Increased IgG Production
DB10488,Non-Standardized Pollen Allergenic Extract
DB10489,Cell-mediated Immunity
DB10489,Grass Pollen Allergen Extracts
DB10489,Increased Histamine Release
DB10489,Increased IgG Production
DB10489,Non-Standardized Pollen Allergenic Extract
DB10490,Cell-mediated Immunity
DB10490,Increased Histamine Release
DB10490,Non-Standardized Pollen Allergenic Extract
DB10491,Cell-mediated Immunity
DB10491,Increased Histamine Release
DB10491,Non-Standardized Pollen Allergenic Extract
DB10493,Cell-mediated Immunity
DB10493,Increased Histamine Release
DB10493,Non-Standardized Pollen Allergenic Extract
DB10494,Cell-mediated Immunity
DB10494,Grass Pollen Allergen Extracts
DB10494,Increased Histamine Release
DB10494,Increased IgG Production
DB10494,Non-Standardized Pollen Allergenic Extract
DB10495,Cell-mediated Immunity
DB10495,Increased Histamine Release
DB10495,Increased IgG Production
DB10495,Non-Standardized Pollen Allergenic Extract
DB10496,Cell-mediated Immunity
DB10496,Increased Histamine Release
DB10496,Increased IgG Production
DB10496,Non-Standardized Pollen Allergenic Extract
DB10497,Cell-mediated Immunity
DB10497,Increased Histamine Release
DB10497,Increased IgG Production
DB10497,Non-Standardized Pollen Allergenic Extract
DB10498,Cell-mediated Immunity
DB10498,Increased Histamine Release
DB10498,Increased IgG Production
DB10498,Non-Standardized Pollen Allergenic Extract
DB10499,Allergenic Extracts
DB10499,Cell-mediated Immunity
DB10499,Increased Histamine Release
DB10499,Increased IgG Production
DB10499,Standardized Animal Hair Allergenic Extract
DB10500,Cell-mediated Immunity
DB10500,Increased Histamine Release
DB10500,Non-Standardized Food Allergenic Extract
DB10501,Increased Histamine Release
DB10501,Non-Standardized Food Allergenic Extract
DB10502,Increased Histamine Release
DB10502,Non-Standardized Food Allergenic Extract
DB10503,Cell-mediated Immunity
DB10503,Increased Histamine Release
DB10503,Non-Standardized Food Allergenic Extract
DB10504,Cell-mediated Immunity
DB10504,Increased Histamine Release
DB10504,Non-Standardized Food Allergenic Extract
DB10505,Cell-mediated Immunity
DB10505,Increased Histamine Release
DB10505,Non-Standardized Food Allergenic Extract
DB10506,Cell-mediated Immunity
DB10506,Increased Histamine Release
DB10506,Non-Standardized Food Allergenic Extract
DB10508,Cell-mediated Immunity
DB10508,Increased Histamine Release
DB10508,Non-Standardized Food Allergenic Extract
DB10509,Cell-mediated Immunity
DB10509,Increased Histamine Release
DB10509,Non-Standardized Food Allergenic Extract
DB10510,Cell-mediated Immunity
DB10510,Increased Histamine Release
DB10510,Non-Standardized Food Allergenic Extract
DB10511,Cell-mediated Immunity
DB10511,Increased Histamine Release
DB10511,Non-Standardized Food Allergenic Extract
DB10512,Cell-mediated Immunity
DB10512,Increased Histamine Release
DB10512,Non-Standardized Food Allergenic Extract
DB10513,Cell-mediated Immunity
DB10513,Increased Histamine Release
DB10513,Non-Standardized Food Allergenic Extract
DB10514,Cell-mediated Immunity
DB10514,Increased Histamine Release
DB10514,Non-Standardized Food Allergenic Extract
DB10515,Cell-mediated Immunity
DB10515,Increased Histamine Release
DB10515,Non-Standardized Food Allergenic Extract
DB10516,"Amino Acids, Peptides, and Proteins"
DB10516,"Animal Proteins, Dietary"
DB10516,Beverages
DB10516,Bodily Secretions
DB10516,Caseins
DB10516,Cell-mediated Immunity
DB10516,"Compounds used in a research, industrial, or household setting"
DB10516,Dairy Products
DB10516,"Diet, Food, and Nutrition"
DB10516,Dietary Proteins
DB10516,Fluids and Secretions
DB10516,Food
DB10516,Increased Histamine Release
DB10516,Milk components
DB10516,Milk Proteins
DB10516,Non-Standardized Food Allergenic Extract
DB10516,Phosphoproteins
DB10516,Physiological Phenomena
DB10516,Proteins
DB10516,Sequestering Agents
DB10517,Cell-mediated Immunity
DB10517,Increased Histamine Release
DB10517,Non-Standardized Food Allergenic Extract
DB10518,Cell-mediated Immunity
DB10518,Increased Histamine Release
DB10518,Non-Standardized Food Allergenic Extract
DB10519,Cell-mediated Immunity
DB10519,Increased Histamine Release
DB10519,Non-Standardized Food Allergenic Extract
DB10520,Cell-mediated Immunity
DB10520,Increased Histamine Release
DB10520,Non-Standardized Food Allergenic Extract
DB10523,Cell-mediated Immunity
DB10523,Increased Histamine Release
DB10523,Non-Standardized Food Allergenic Extract
DB10525,Cell-mediated Immunity
DB10525,Increased Histamine Release
DB10525,Non-Standardized Food Allergenic Extract
DB10527,Cell-mediated Immunity
DB10527,Increased Histamine Release
DB10527,Non-Standardized Food Allergenic Extract
DB10528,Cell-mediated Immunity
DB10528,Increased Histamine Release
DB10528,Non-Standardized Food Allergenic Extract
DB10529,Cell-mediated Immunity
DB10529,Increased Histamine Release
DB10529,Non-Standardized Food Allergenic Extract
DB10530,Cell-mediated Immunity
DB10530,Increased Histamine Release
DB10530,Non-Standardized Food Allergenic Extract
DB10531,Cell-mediated Immunity
DB10531,Increased Histamine Release
DB10531,Non-Standardized Food Allergenic Extract
DB10532,Cell-mediated Immunity
DB10532,Herbs and Natural Products
DB10532,Increased Histamine Release
DB10532,Non-Standardized Food Allergenic Extract
DB10533,Cell-mediated Immunity
DB10533,Increased Histamine Release
DB10533,Non-Standardized Food Allergenic Extract
DB10534,Cell-mediated Immunity
DB10534,Cytochrome P-450 CYP3A Inhibitors
DB10534,Cytochrome P-450 CYP3A4 Inhibitors
DB10534,Cytochrome P-450 CYP3A4 Inhibitors (strength unknown)
DB10534,Cytochrome P-450 Enzyme Inhibitors
DB10534,Increased Histamine Release
DB10534,Non-Standardized Food Allergenic Extract
DB10535,Alimentary Tract and Metabolism
DB10535,Biological Products
DB10535,Biopolymers
DB10535,Bulk-Forming Laxatives
DB10535,Carbohydrates
DB10535,Cell-mediated Immunity
DB10535,Complex Mixtures
DB10535,"Compounds used in a research, industrial, or household setting"
DB10535,Drugs for Constipation
DB10535,Equipment and Supplies
DB10535,Increased Histamine Release
DB10535,Increased IgG Production
DB10535,Laxatives
DB10535,Macromolecular Substances
DB10535,Non-Standardized Food Allergenic Extract
DB10535,Plant Exudates
DB10535,Plant Gums
DB10535,Polymers
DB10535,Polysaccharides
DB10535,Surgical Equipment
DB10535,Surgical Fixation Devices
DB10535,Tissue Adhesives
DB10536,Cell-mediated Immunity
DB10536,Increased Histamine Release
DB10536,Non-Standardized Food Allergenic Extract
DB10537,Cell-mediated Immunity
DB10537,Increased Histamine Release
DB10537,Non-Standardized Food Allergenic Extract
DB10538,Cell-mediated Immunity
DB10538,Increased Histamine Release
DB10538,Non-Standardized Food Allergenic Extract
DB10539,Cell-mediated Immunity
DB10539,Increased Histamine Release
DB10539,Non-Standardized Food Allergenic Extract
DB10540,Cell-mediated Immunity
DB10540,Increased Histamine Release
DB10540,Non-Standardized Food Allergenic Extract
DB10541,Cell-mediated Immunity
DB10541,Increased Histamine Release
DB10541,Non-Standardized Food Allergenic Extract
DB10542,Cell-mediated Immunity
DB10542,Increased Histamine Release
DB10542,Non-Standardized Food Allergenic Extract
DB10543,Cell-mediated Immunity
DB10543,Increased Histamine Release
DB10543,Non-Standardized Food Allergenic Extract
DB10544,Cell-mediated Immunity
DB10544,Increased Histamine Release
DB10544,Non-Standardized Food Allergenic Extract
DB10545,Cell-mediated Immunity
DB10545,Increased Histamine Release
DB10545,Increased IgG Production
DB10545,Non-Standardized Food Allergenic Extract
DB10545,Non-Standardized Plant Allergenic Extract
DB10546,Cell-mediated Immunity
DB10546,Increased Histamine Release
DB10546,Non-Standardized Food Allergenic Extract
DB10547,Cell-mediated Immunity
DB10547,Increased Histamine Release
DB10547,Non-Standardized Food Allergenic Extract
DB10548,Cell-mediated Immunity
DB10548,Increased Histamine Release
DB10548,Non-Standardized Food Allergenic Extract
DB10549,Cell-mediated Immunity
DB10549,Increased Histamine Release
DB10549,Non-Standardized Food Allergenic Extract
DB10550,Cell-mediated Immunity
DB10550,Increased Histamine Release
DB10550,Non-Standardized Food Allergenic Extract
DB10551,Cell-mediated Immunity
DB10551,Increased Histamine Release
DB10551,Non-Standardized Food Allergenic Extract
DB10552,Cell-mediated Immunity
DB10552,Increased Histamine Release
DB10552,Non-Standardized Food Allergenic Extract
DB10553,Cell-mediated Immunity
DB10553,Increased Histamine Release
DB10553,Non-Standardized Food Allergenic Extract
DB10554,Cell-mediated Immunity
DB10554,Increased Histamine Release
DB10554,Non-Standardized Food Allergenic Extract
DB10555,Cell-mediated Immunity
DB10555,Increased Histamine Release
