synonym_id,synonym
SYN33262,Nitrate ion
SYN33263,Nitrates
SYN33264,"2-[(1R,6R)-3-methyl-6-prop-1-en-2-ylcyclohex-2-en-1-yl]-5-propylbenzene-1,3-diol"
SYN33265,Cannabidivarin
SYN33266,cannabidivarine
SYN33267,Cannabidivarol
SYN33268,CBD-V
SYN33269,CBDV
SYN33270,Malacidin A
SYN33271,Malacidin B
SYN33272,Asiatic acid
SYN33273,Dammarolic acid
SYN33274,(-)-Warfarin
SYN33275,(S)-4-Hydroxy-3-(3-oxo-1-phenylbutyl)-2-benzopyrone
SYN33276,(S)-Warfarin
SYN33277,4-hydroxy-3-[(1S)-3-oxo-1-phenylbutyl]-2H-chromen-2-one
SYN33278,Levrowarfarin
SYN33279,S-Warfarin
SYN33280,Azalomycin M
SYN33281,Helixin C
SYN33282,Polyetherin A
SYN33283,Potassium ionophore I
SYN33284,Valinomicin
SYN33285,Aureobasidin A
SYN33286,Basifungin
SYN33287,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide
SYN33288,1-((2-(Diethylamino)ethyl)amino)-4-(hydroxymethyl)-9H-thioxanthen-9-one
SYN33289,1-((2-(Diethylamino)ethyl)amino)-4-(hydroxymethyl)thioxanthen-9-one
SYN33290,Hicantona
SYN33291,Hycanthon
SYN33292,Hycanthone
SYN33293,Hycanthonum
SYN33294,Lucanthone metabolite
SYN33295,Concanamycin A
SYN33296,(+)-(R)-verapamil
SYN33297,(+)-verapamil
SYN33298,(R)-(+)-verapamil
SYN33299,(R)-verapamil
SYN33300,Dexvérapamil
SYN33301,Dexverapamil
SYN33302,Dexverapamilo
SYN33303,Dexverapamilum
SYN33304,Emopamil
SYN33305,Emopamilo
SYN33306,Emopamilum
SYN33307,Lomerazine
SYN33308,Lomerizine
SYN33309,(+)-Tetrandrine
SYN33310,"(S,S)-Tetrandrine"
SYN33311,D-Tetrandrine
SYN33312,Fanchinine
SYN33313,Hanjisong
SYN33314,Sinomenine A
SYN33315,Tetrandrine
SYN33316,Dofequidar
SYN33317,(+)-niguldipine
SYN33318,(R)-niguldipine
SYN33319,Dexniguldipine
SYN33320,Encequidar
SYN33321,Demethylsertraline
SYN33322,N-Demethylsertraline
SYN33323,N-Desmethylsertraline
SYN33324,Norsertraline
SYN33325,Reversin 121
SYN33326,(11Z)-Eicosenoic acid
SYN33327,(11Z)-Icosenoic acid
SYN33328,(Z)-eicos-11-enoic acid
SYN33329,(Z)-icos-11-enoic acid
SYN33330,(Z)-Icosa-11-enoic acid
SYN33331,11-Eicosenoic acid
SYN33332,11-Icosenoic acid
SYN33333,cis-11-eicosenoic acid
SYN33334,cis-gondoic acid
SYN33335,cis-Δ11-eicosenoic acid
SYN33336,Eicosenoic acid
SYN33337,Gondoic acid
SYN33338,Icaridin
SYN33339,Icaridina
SYN33340,Icaridinum
SYN33341,Picaridin
SYN33342,Pikaridin
SYN33343,Propidine
SYN33344,Imidazolidinyl urea
SYN33345,Imidurea
SYN33346,Dermapoietin
SYN33347,Dermatopoietin
SYN33348,Hematopoietin-1
SYN33349,IL-1 alpha
SYN33350,IL-1α
SYN33351,IL1 alpha
SYN33352,IL1A
SYN33353,Interleukin 1 alpha
SYN33354,"Interleukin-1 alpha, human recombinant"
SYN33355,SH-polypeptide-17
SYN33356,Dibasic magnesium stearate
SYN33357,Magnesium distearate
SYN33358,Magnesium octadecanoate
SYN33359,Magnesium stearate
SYN33360,"Octadecanoic acid, magnesium salt"
SYN33361,"Stearic acid, magnesium salt"
SYN33362,Acide medronique
SYN33363,Acido medronico
SYN33364,Acidum medronicum
SYN33365,Medronate
SYN33366,Medronic acid
SYN33367,methanebisphosphonic acid
SYN33368,methanediphosphonic acid
SYN33369,methanediylbis(phosphonic acid)
SYN33370,"Methylene-1,1-bisphosphonic acid"
SYN33371,Methylenediphosphonic acid
SYN33372,"4,4'-Oxydi-2-butanol"
SYN33373,bis(3-hydroxybutyl) ether
SYN33374,Colenormol
SYN33375,Dihydroxydibutylether
SYN33376,Diskin
SYN33377,Dyskinebyl
SYN33378,Hydroxybutyloxide
SYN33379,Acetylcysteine magnesium
SYN33380,Magnesium acetylcysteinate
SYN33381,Magnesium acetylcysteine
SYN33382,Asiaticosid
SYN33383,Betiatida
SYN33384,Betiatide
SYN33385,"2,2-Bis(4-glycidyloxyphenyl)propane"
SYN33386,"2,2-bis(4'-glycidyloxyphenyl)propane"
SYN33387,"4,4'-isopropylidenediphenol diglycidyl ether"
SYN33388,Bisphenol diglycidyl ether
SYN33389,DGEBPA
SYN33390,Diglycidyl bisphenol A ether
SYN33391,Butyl 4-hydroxybenzoate
SYN33392,Butyl hydroxybenzoate
SYN33393,Butyl p-hydroxy benzoate
SYN33394,Butyl parahydroxybenzoate
SYN33395,Butylparaben
SYN33396,cadmio
SYN33397,Cadmium
SYN33398,Cadmium metal
SYN33399,Cadmium metallicum
SYN33400,"Cadmium, elemental"
SYN33401,Colloidal cadmium
SYN33402,Elemental cadmium
SYN33403,Kadmium
SYN33404,(+)-catechin
SYN33405,(+)-Catechol
SYN33406,(+)-Cyanidan-3-ol
SYN33407,(+)-Cyanidanol
SYN33408,"(2R,3S)-(+)-Catechin"
SYN33409,"(2R,3S)-catechin"
SYN33410,Catechin
SYN33411,Catechuic acid
SYN33412,Cianidanol
SYN33413,Cianidanolum
SYN33414,D-(+)-Catechin
SYN33415,d-Catechin
SYN33416,D-Catechol
SYN33417,Fatty acids of cod liver oil
SYN33418,Morrhuate
SYN33419,Morrhuic acid
SYN33420,"(All-Z)-4,7,10,13,16-docosapentaenoic acid"
SYN33421,"4Z,7Z,10Z,13Z,16Z-docosapentaenoic acid"
SYN33422,"all-cis-docosa-4,7,10,13,16-pentaenoic acid"
SYN33423,Docosapentaenoic acid (22n-6)
SYN33424,Osbond acid
SYN33425,"2,3-Dimercaptobutanedioic acid"
SYN33426,"2,3-Dimercaptosuccinic acid"
SYN33427,Dimethyl sulfone
SYN33428,Dimethyl sulphone
SYN33429,Methyl sulfone
SYN33430,Methylsulfonyl methane
SYN33431,Methylsulfonylmethane
SYN33432,MSM
SYN33433,Sulfonylbismethane
SYN33434,Acrypol 940
SYN33435,Carbomer 934P
SYN33436,Carbomer 940
SYN33437,Carbomer 980
SYN33438,Carbomer homopolymer type C
SYN33439,Carbomer homopolymer type C (allyl pentaerythritol crosslinked)
SYN33440,Carbomer-940
SYN33441,Carbomer-980
SYN33442,Carbopol 980 polymer
SYN33443,8-epi-Cyanocobalamin
SYN33444,8-Epicobalamine
SYN33445,Cyano-8-epicobalamin
SYN33446,"(1,2,6,7-3H)Testosterone"
SYN33447,"Testosterone, 1,2,6,7-H-3"
SYN33448,alpha-Tocopherol quinone
SYN33449,alpha-Tocopherolquinone
SYN33450,alpha-Tocopheroquinone
SYN33451,alpha-Tocopherylquinone
SYN33452,alpha-Tocoquinone
SYN33453,ATQ
SYN33454,Metarene
SYN33455,Vitamin E quinone
SYN33456,"1,2-icosapentoyl-sn-glycero-3-phosphoserine"
SYN33457,Cobalamin
SYN33458,vitamin B12
SYN33459,"1,2-Distearoyl-sn-glycero-3-phosphocholine"
SYN33460,"1,2-Distearoyllecithin"
SYN33461,"1,2-Distearoylphosphatidylcholine"
SYN33462,Dioctadecanoyl phosphatidylcholine
SYN33463,Dioctadecanoyllecithin
SYN33464,Distearoyl-DL-phosphatidylcholine
SYN33465,Collagen Porcine
SYN33466,"Collagen, Porcine"
SYN33467,Pork collagen
SYN33468,Soy germ isoflavones
SYN33469,Soy isoflavones
SYN33470,Soybean isoflavones
SYN33471,Soybean isoflavoues
SYN33472,Triethylhexanoin
SYN33473,(2S)-2-Amino-4-(S-methylsufonimidoyl)butanoic acid
SYN33474,"BUTANOIC ACID, 2-AMINO-4-(S-METHYLSULFONIMIDOYL)-, (2S)-"
SYN33475,L-methionine sulfoximine
SYN33476,"L-Methionine-S,R-sulfoximine"
SYN33477,Methionine sulfoximine
SYN33478,METHIONINE-DL-SULFOXIMINE
SYN33479,"METHIONINE-DL-SULFOXIMINE, L-"
SYN33480,"(9Z,12Z)-Octadecadienoic acid"
SYN33481,"(Z,Z)-9,12-octadecadienoic acid"
SYN33482,"9-cis,12-cis-Octadecadienoic acid"
SYN33483,"9Z,12Z-octadecadienoic acid"
SYN33484,acide cis-linoléique
SYN33485,acide linoléique
SYN33486,ácido linoleico
SYN33487,"all-cis-9,12-octadecadienoic acid"
SYN33488,"C18:2 9c, 12c omega6 todos cis-9,12-octadienoico"
SYN33489,"cis,cis-9,12-octadecadienoic acid"
SYN33490,"cis,cis-linoleic acid"
SYN33491,LA
SYN33492,Linoleic acid
SYN33493,Linolic acid
SYN33494,"1,2-dipalmitoyl-sn-glycero-3-phosphorylglycerol sodium salt"
SYN33495,L-DPPG-Na
SYN33496,R-DPPG-Na
SYN33497,"Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)"
SYN33498,Cardio-spect
SYN33499,Tetrakis (2-methoxyisobutyl isonitrile) copper (I) tetrafluoroborate
SYN33500,Tetrakis(2-methoxyisobutylisocyanide)copper(I) tetrafluoroborate
SYN33501,3-methyl-7-amino-Δ3-cephem-4-carboxylic acid
SYN33502,3-methyl-7-aminoceph-3-em-4-carboxylic acid
SYN33503,7-ADCA
SYN33504,7-amino-3-methyl-3-cephem-4-carboxylic acid
SYN33505,7-Aminodesacetoxycephalosporanic acid
SYN33506,7beta-aminodeacetoxycephalosporanic acid
SYN33507,7β-aminodeacetoxycephalosporanic acid
SYN33508,"1,2-Dihydroxyhexane"
SYN33509,"1,2-Hexanediol"
SYN33510,"5,6-Dihydroxyhexane"
SYN33511,"DL-1,2-Hexanediol"
SYN33512,"DL-Hexane-1,2-diol"
SYN33513,Alpha Arbutin
SYN33514,alpha-Arbutin
SYN33515,"alpha-D-Glucopyranoside, 4-hydroxyphenyl"
SYN33516,α-Arbutin
SYN33517,"(RS)-1,3-Butandiol"
SYN33518,"1,3 Butylene glycol"
SYN33519,"1,3-Butandiol"
SYN33520,"1,3-Butanediol"
SYN33521,"1,3-Butylene glycol"
SYN33522,"1,3-Butylenglykol"
SYN33523,BD
SYN33524,beta-Butylene glycol
SYN33525,"Butane-1,3-diol"
SYN33526,Methyltrimethylene glycol
SYN33527,Cer(t18:0/18:1n-9)
SYN33528,Ceramide 3
SYN33529,Ceramide III
SYN33530,Ceramide IIIb
SYN33531,Ceramide NP
SYN33532,Cytomide IIIa
SYN33533,Cytomide IIIb
SYN33534,N-(9Z-octadecenoyl)-4-hydroxysphinganine
SYN33535,N-(9Z-octadecenoyl)phytosphingosine
SYN33536,N-octadecanoylphytosphingosine
SYN33537,N-oleoylphytosphingosine
SYN33538,N-oloeoyl-4-hydroxysphinganine
SYN33539,Human vaccinia immune globulin
SYN33540,Human vaccinia virus immune globulin
SYN33541,Vaccinia immune globulin
SYN33542,Vaccinia Immune Globulin (Human) Intravenous
SYN33543,Vaccinia immune globulin intravenous (human)
SYN33544,Vaccinia immunoglobulins
SYN33545,VIG
SYN33546,Antivenin (latrodectus mactans)
SYN33547,Antivenin (latrodectus mactans) (equine)
SYN33548,"Antivenin, latrodectus mactans"
SYN33549,"Antivenin, latrodectus mactans, equine"
SYN33550,"Antivenin,latrodectus mactans"
SYN33551,Black widow spider (latrodectus mactans) antivenin
SYN33552,Black widow spider (latrodectus mactans) immune antivenin (equine)
SYN33553,BLACK WIDOW SPIDER (LATRODECTUS MACTANS) IMMUNE FAB2 ANTIVENIN (EQUINE)
SYN33554,Black widow spider (latrodectus mactans) immune globulin antivenin (equine)
SYN33555,Black widow spider (latrodectus mactans) immune globulin(equine)
SYN33556,Black widow spider (latrodectus mactans) immunoglobulin(equine)
SYN33557,Black widow spider antivenin (equine)
SYN33558,Black widow spider antivenom
SYN33559,LATRODECTUS IMMUNE F(AB)2
SYN33560,Latrodectus mactans antivenin
SYN33561,Southern black widow spider antivenin
SYN33562,Antivenin (bothrops atrox/crotalus adamanteus/crotalus atrox/crotalus durissus terrificus) (equine)
SYN33563,Antivenin (crotalidae) polyvalent (equine origin)
SYN33564,Antivenin (crotalidae) polyvalent (equine)
SYN33565,Antivenin crotaline (pit-viper) equine immune F(ab)2)
SYN33566,"Antivenin, crotalidae polyvalent, equine"
SYN33567,"Antivenin,crotalidae polyvalent"
SYN33568,Crotalid antivenin (equine)
SYN33569,Crotalidae immune F(ab')2 (equine)
SYN33570,Crotalidae polyvalent antivenin (equine)
SYN33571,Crotaline antivenin
SYN33572,"Crotaline antivenin, polyvalent"
SYN33573,Pit viper (crotalid) antivenin (equine)
SYN33574,Pit viper (crotalidae) antivenin (equine)
SYN33575,Pit viper (crotalinae) antivenin (equine)
SYN33576,Pit viper (crotalinae) immune antivenin (equine)
SYN33577,Pit viper (crotalinae) immune globulin (equine)
SYN33578,Pit viper (crotalinae) immune globulin antivenin (equine)
SYN33579,Pit viper (crotalinae) immunoglobulin (equine)
SYN33580,Polyvalent crotalidae antivenin
SYN33581,Polyvalent crotalidae antivenin (equine)
SYN33582,Viper antivenom
SYN33583,BabyBIG
SYN33584,Botulism immune globulin intravenous (human)
SYN33585,Botulism immune globulin intravenous (human) (BIG-IV)
SYN33586,Botulism immune globulin IV human
SYN33587,Human botulinum neurotoxin A/B immune globulin
SYN33588,Human-derived botulism antitoxin antibodies
SYN33589,Magnesium aluminometasilicate
SYN33590,Silodrate
SYN33591,Simaldrate
SYN33592,Silica dimethyl silylate
SYN33593,"Silica, hydrophobic colloidal"
SYN33594,(+)-D-ribo-phytosphingosine
SYN33595,4-D-Hydroxysphinganine
SYN33596,4-R-hydroxyoctadecasphinganine
SYN33597,C18-phytosphingosine
SYN33598,D-ribo-phytosphingosine
SYN33599,DS-phytosphingosine
SYN33600,(+/-)-Phenylethyl resorcinol
SYN33601,Phenylethyl resorcinol
SYN33602,(+)-Parasorbinsaeure
SYN33603,"(S)-(+)-5,6-Dihydro-6-methyl-2H-pyran-2-one"
SYN33604,"2-Hexen-5,1-olide"
SYN33605,5-Hydroxy-2-hexenoic acid lactone
SYN33606,gamma-Hexenolactone
SYN33607,Parascorbic acid
SYN33608,Parasorbic acid
SYN33609,Sorbic oil
SYN33610,"(E)-1-(2,4-Dihydroxy-6-methoxyphenyl)-3-phenyl-2-propen-1-one"
SYN33611,Alpinetin chalcone
SYN33612,Cardamomin
SYN33613,Cardamonin
SYN33614,Dihydroxymethoxychalcone
SYN33615,(+-)-Menthol
SYN33616,"(±)-(1R*,3R*,4S*)-MENTHOL"
SYN33617,(±)-MENTHOL
SYN33618,"(1R,2S,5R)-Menthol"
SYN33619,DL-menthol
SYN33620,Hexahydrothymol
SYN33621,Menthol natural
SYN33622,MENTHOL RACEMATE
SYN33623,Menthol racemic
SYN33624,Menthol racemique
SYN33625,"MENTHOL, (±)-"
SYN33626,"MENTHOL, CIS-1,3,TRANS-1,4-"
SYN33627,"MENTHOL, DL-"
SYN33628,p-Menthan-3-ol
SYN33629,RAC-MENTHOL
SYN33630,Racementhol
SYN33631,Racementholum
SYN33632,Racementol
SYN33633,Cyclopolydimethylsiloxane
SYN33634,Dimethylcyclopolysiloxane
SYN33635,Polydimethyl siloxy cyclics
SYN33636,Polydimethylcyclosiloxane
SYN33637,"(3S)-3-(((1S)-1-Carboxy-3-phenylpropyl)amino)-2,3,4,5-tetrahydro-2-oxo-1H-1-benzazepine-1-acetic acid"
SYN33638,Benazepril diacid
SYN33639,Benazeprilat
SYN33640,Bénazéprilate
SYN33641,Benazeprilatum
SYN33642,(R)-PMPA
SYN33643,Anhydrous tenofovir
SYN33644,Tenofovir
SYN33645,Tenofovir (anh.)
SYN33646,Tenofovir (anhydrous)
SYN33647,Tenofovir anhydrous
SYN33648,Sacubitrilat
SYN33649,beta-Diphosphopyridine nucleotide
SYN33650,beta-NAD
SYN33651,beta-NAD+
SYN33652,beta-Nicotinamide adenine dinucleotide
SYN33653,Codehydrase I
SYN33654,Codehydrogenase I
SYN33655,Coenzyme I
SYN33656,Cozymase I
SYN33657,Diphosphopyridine nucleotide
SYN33658,DPN
SYN33659,NAD
SYN33660,NAD+
SYN33661,Nadida
SYN33662,Nadide
SYN33663,Nadidum
SYN33664,Nicotinamide adenine dinucleotide
SYN33665,Nicotinamide dinucleotide
SYN33666,Nicotinamide-adenine dinucleotide
SYN33667,Nicotineamide adenine dinucleotide
SYN33668,Oxidized diphosphopyridine nucleotide
SYN33669,"Pyridine, nucleotide diphosphate"
SYN33670,"(8R,8'S)-7-(3,4-methylenedioxyphenyl)-7'-(4-hydroxy-3-methoxyphenyl)-8,8'-dimethylbutane"
SYN33671,Anwulignan
SYN33672,Austrobailignan 6
SYN33673,Macelignan
SYN33674,Methyl diethylacetylsalicylate
SYN33675,Methyl salicylate 2-ethylbutyrate
SYN33676,"Salicylic acid, methyl ester, 2-ethylbutyrate"
SYN33677,Basic astrolial growth factor
SYN33678,Basic FGF
SYN33679,Basic Fibroblast Growth Factor
SYN33680,"Basic fibroblast growth factor, recombinant human, KCB-1"
SYN33681,bFGF
SYN33682,FGF 2
SYN33683,FGF-2
SYN33684,FGF2
SYN33685,"Fibroblast growth factor, basic"
SYN33686,Heparin-binding growth factor 2
SYN33687,KCB-1
SYN33688,"Recombinant human basic fibroblast growth factor, KCB-1"
SYN33689,"1,3-dimethyl-8-chloroxanthine"
SYN33690,"8-chloro-1,3-dimethyl-3,7-dihydro-1H-purine-2,6-dione"
SYN33691,8-chlorotheophylline
SYN33692,Chlorotheophylline
SYN33693,Chlortheophylline
SYN33694,2-Octyl dodecanol
SYN33695,2-Octyl-1-dodecanol
SYN33696,2-Octyldodecyl alcohol
SYN33697,Octyl dodecanol
SYN33698,Chlor(I)-säure
SYN33699,Chloranol
SYN33700,Hydroxidochlorine
SYN33701,Hypochlorige Säure
SYN33702,Hypochlorous acid
SYN33703,(-)-menthol (+/-)-1-propylene glycol carbonate
SYN33704,(-)-menthol 1-propylene glycol carbonate
SYN33705,"2-hydroxypropyl ((1R,2S,5R)-2-isopropyl-5-methyl-cyclohexyl) carbonate"
SYN33706,"Carbonic acid, 2-hydroxypropyl (1R,2S,5R)-5-methyl-2-(1-methylethyl)cyclohexyl ester"
SYN33707,"Fema no. 3806, 1-propylene glycol carbonate"
SYN33708,N-Palmitoylrigin
SYN33709,Palmitoyl tetrapeptide-7
SYN33710,Palmitoyl-GQPR
SYN33711,Hydrated silica
SYN33712,Hydrosilicic acid
SYN33713,Silica hydrate
SYN33714,"Silica, hydrated"
SYN33715,Silicic acid
SYN33716,Silicic acid hydrate
SYN33717,Silicon dioxide hydrate
SYN33718,2-hydroxyethyl ether of ethyl cellulose
SYN33719,Cellulose ethyl hydroxyethyl ether
SYN33720,"Cellulose, ethyl 2-hydroxyethyl ether"
SYN33721,Ethyl hydroxyethyl cellulose
SYN33722,Ethyl hydroxyethylcellulose
SYN33723,Ethyl-2-hydroxyethylcellulose
SYN33724,Ethylhydroxyethylcellulose
SYN33725,Hydroxyethylcellulose ethylether
SYN33726,"1,1'-Oxybis(2-propanol)"
SYN33727,"4-Oxa-2,6-heptandiol"
SYN33728,Dipropylene glycol
SYN33729,Dipropyleneglycol
SYN33730,Oxybispropanol
SYN33731,"1,4-Benzenediamine"
SYN33732,"1,4-diaminobenzene"
SYN33733,"1,4-phenylenediamine"
SYN33734,4-Aminoaniline
SYN33735,4-phenylenediamine
SYN33736,p-Diaminobenzene
SYN33737,p-Phenylenediamine
SYN33738,para-phenylenediamine
SYN33739,paraphenylene-diamine
SYN33740,pPDA
SYN33741,Medimin A
SYN33742,Methoxy PEG-12 all-trans-retinamide
SYN33743,Methoxy PEG-12 retinamide
SYN33744,Dimethyldioctadecylammonium
SYN33745,Dimethyldistearylammonium
SYN33746,Dioctadecyldimethylammonium
SYN33747,Dioctadecyldimethylammonium ion
SYN33748,Distearyldimethylammonium
SYN33749,Distearyldimonium
SYN33750,4-Aminobenzenol
SYN33751,4-Aminophenol
SYN33752,4-Hydroxyaniline
SYN33753,p-Aminophenol
SYN33754,p-hydroxyaniline
SYN33755,Beta-urogastrone
SYN33756,Epidermal growth factor (human)
SYN33757,Epidermal growth factor biosynthetic human
SYN33758,Epidermal growth factor human
SYN33759,H-EGF
SYN33760,Human EGF
SYN33761,Human epidermal growth factor
SYN33762,Human urogastrone
SYN33763,Nepidermin
SYN33764,Nepidermina
SYN33765,Népidermine
SYN33766,Nepiderminum
SYN33767,Recombinant human epidermal growth factor
SYN33768,rhEGF
SYN33769,Urogastrone
SYN33770,Loxicodegol
SYN33771,Oxycodegol
SYN33772,"Albumin human, microspheres"
SYN33773,Albumin microsphere human serum
SYN33774,"Albumin, microsphere human serum"
SYN33775,"Albumin,microsphere human serum"
SYN33776,Human albumin microspheres
SYN33777,Human serum albumin microspheres
SYN33778,Protein-type A microspheres
SYN33779,Glyceryl monostearate SE
SYN33780,Glyceryl monostearate self-emulsifying
SYN33781,Glyceryl stearate SE
SYN33782,Self-emulsifying glyceryl monostearate
SYN33783,Chlorate
SYN33784,Chloric acid
SYN33785,Chlorsäure
SYN33786,Phosphorous
SYN33787,Phosphorus
SYN33788,"Phosphorus, elemental"
SYN33789,Ginseng root-neutral saponins
SYN33790,Ginsenoside
SYN33791,Neutral saponins of panax ginseng root
SYN33792,PEG-20 sorbitan palmitostearate
SYN33793,PEG-60 Sorbitan stearate
SYN33794,Polisorbato 60
SYN33795,Polyoxyethylene (20) sorbitan monostearate
SYN33796,Polyoxyethylene 20 sorbitan monopalmitostearate
SYN33797,Polyoxyethylene 20 sorbitan monostearate
SYN33798,Polyoxyethylene(20)sorbitan monopalmitostearate
SYN33799,Polysorbata 60
SYN33800,Polysorbate 60
SYN33801,Aurum metallicum
SYN33802,Colloidal gold
SYN33803,Gold
SYN33804,Gold flake
SYN33805,Gold leaf
SYN33806,Gold powder
SYN33807,"Gold, colloidal"
SYN33808,"Gold, elemental"
SYN33809,Chitosan low molecular weight (20-200 mpa.s)
SYN33810,Poliglusam low molecular weight (20-200 mpa.s)
SYN33811,(+/-)-camphor
SYN33812,"(1RS,4RS)-1,7,7-trimethylbicyclo(2.2.1)heptan-2-one"
SYN33813,"1,7,7-trimethylbicyclo(2.2.1)heptan-2-one"
SYN33814,2-bornanone
SYN33815,2-camphanone
SYN33816,Camphor (synthetic)
SYN33817,"Camphor, racemic"
SYN33818,DL-camphor
SYN33819,Gum camphor
SYN33820,"Glycine max lecithin, hydrogenated"
SYN33821,Hydrogenated lecithin (soybean)
SYN33822,Hydrogenated lecithin soybean
SYN33823,Hydrogenated soy lecithin
SYN33824,Hydrogenated soybean lecithin
SYN33825,Hydrogenated soybean phosphatidylcholine
SYN33826,Hydrogenated soybean phosphatitylcholine
SYN33827,"Lecithin, hydrogenated"
SYN33828,"Lecithin, hydrogenated soybean"
SYN33829,"Lecithin, soybean, hydrogenated"
SYN33830,"Soy lecithin, hydrogenated"
SYN33831,"Soya lecithin, hydrogenated"
SYN33832,"Soya lecithins, hydrogenated"
SYN33833,Cellulose
SYN33834,Cellulose crystalline
SYN33835,Cellulose powder
SYN33836,Cellulose regenerated
SYN33837,"Cellulose, microcrystalline"
SYN33838,"Cellulose, powder"
SYN33839,"Cellulose, powdered"
SYN33840,Hydroxycellulose
SYN33841,Powdered cellulose
SYN33842,Pyrocellulose
SYN33843,Rayon
SYN33844,"Rayon, purified"
SYN33845,(Hydroxymethylene)diphosphonic acid
SYN33846,Acido oxidronico
SYN33847,Acidum oxidronicum
SYN33848,HMD-P
SYN33849,HMDP
SYN33850,Hydroxymethanediphosphonic acid
SYN33851,Oxidronate
SYN33852,Oxidronic acid
SYN33853,Titan
SYN33854,Titane
SYN33855,Titanio
SYN33856,Titanium
SYN33857,Titanium element
SYN33858,Titanium metallicum
SYN33859,"Lecithin, soy"
SYN33860,"Lecithins, from soy beans"
SYN33861,"Lecithins, soya"
SYN33862,Soy lecithin
SYN33863,"Soy lecithin,hydroxylated"
SYN33864,Soy lecithins
SYN33865,Soya lecithins
SYN33866,Soybean lecithins
SYN33867,Soybean phospholipids
SYN33868,Albacora thynnus flesh
SYN33869,Atlantic bluefin tuna
SYN33870,Bluefin tunny
SYN33871,Northern bluefin tuna flesh
SYN33872,Orcynus secondidorsalis flesh
SYN33873,Orcynus thynnus flesh
SYN33874,Scomber thynnus flesh
SYN33875,Thunnus secundodorsalis flesh
SYN33876,Thunnus thynnus flesh
SYN33877,Thunnus thynnus muscle
SYN33878,Thunnus thynus flesh
SYN33879,Thunnus vulgaris flesh
SYN33880,Thynnus linnei flesh
SYN33881,Thynnus mediterraneus flesh
SYN33882,Thynnus secundodorsalis flesh
SYN33883,Thynnus thynnus flesh
SYN33884,Thynnus vulgaris flesh
SYN33885,Tuna (thunnus thynnus)
SYN33886,Anthoxanthum alpinum whole
SYN33887,Anthoxanthum asperum whole
SYN33888,Anthoxanthum maderense whole
SYN33889,Anthoxanthum nebrodense whole
SYN33890,Anthoxanthum odoratum
SYN33891,Anthoxanthum odoratum whole
SYN33892,Anthoxanthum pauciflorum whole
SYN33893,Anthoxanthum pilosum whole
SYN33894,Anthoxanthum sommierianum whole
SYN33895,Anthoxanthum villosum whole
SYN33896,Buffalo grass
SYN33897,Holy grass
SYN33898,Phalaris ciliata whole
SYN33899,Sweet vernal grass
SYN33900,Sweet vernalgrass
SYN33901,Vanilla grass
SYN33902,Xanthonanthos odoratus whole
SYN33903,Betula lenta whole
SYN33904,Culex agilis
SYN33905,Culex autogenicus
SYN33906,Culex azoriensis
SYN33907,Culex bicolor
SYN33908,Culex bifurcatus
SYN33909,Culex calcitrans
SYN33910,Culex calloti
SYN33911,Culex comitatus
SYN33912,Culex consobrinus
SYN33913,Culex dipseticus
SYN33914,Culex disjunctus
SYN33915,Culex doliorum
SYN33916,Culex domesticus
SYN33917,Culex erectus
SYN33918,Culex haematophagus
SYN33919,Culex longefurcatus
SYN33920,Culex luteus
SYN33921,Culex marginalis
SYN33922,Culex melanorhinus
SYN33923,Culex meridionalis
SYN33924,Culex molestus
SYN33925,Culex musca
SYN33926,Culex osakaensis
SYN33927,Culex pallens
SYN33928,Culex pallipes
SYN33929,Culex phytophagus
SYN33930,Culex pipiens
SYN33931,Culex pipiens preparation
SYN33932,Culex pipiens whole
SYN33933,Culex pipines
SYN33934,Culex quasimodestus
SYN33935,Culex rufinus
SYN33936,Culex rufus
SYN33937,Culex sternopunctatus
SYN33938,Culex thoracicus
SYN33939,Culex torridus
SYN33940,Culex trifurcatus
SYN33941,Culex unistriatus
SYN33942,Culex varioannulatus
SYN33943,Northern house mosquito
SYN33944,Northern house mosquito whole
SYN33945,Acetosella acetosella whole
SYN33946,Common sheep sorrel whole
SYN33947,Field sorrel whole
SYN33948,Red sorrel whole
SYN33949,Rumex acetosella
SYN33950,Rumex acetosella whole
SYN33951,Rumex arvensis whole
SYN33952,Sheep sorrel
